,id. Response ID,submitdate. Date submitted,lastpage. Last page,startlanguage. Start language,startdate. Date started,datestamp. Date last action,refurl. Referrer URL,socio1. In which country do you work?,edu1. What is the highest qualification you have obtained?,edu2. In which subject is your highest academic qualification?,rse1. Do you write code as part of your job?,rse3[SQ001]. Who uses the code that you write? [],soft2can. Do you consider yourself a professional software developer?,soft1can. How many years of software development experience do you have?,"likert0[time1can]. [In an average month, how much time do you spend on software development]","likert0[time2can]. [In an average month, how much time do you spend on Research]","likert0[time3can]. [In an average month, how much time do you spend on Management]","likert0[time4can]. [In an average month, how much time do you spend on Teaching]","likert0[time5can]. [In an average month, how much time do you spend on Other activities]",currentEmp1. What type of organisation do you work for?,currentEmp2. Which University / Medical Center / Applied University (HBO)?,currentEmp4. Which organisation do you work for?,currentEmp20. Which company do you work for?,currentEmp5. What is your official job title?,"currentEmp6. Are you known by a different job title? If so, please enter the job title you use",currentEmp12. Do you work full time (36 hours or more) or part time?,currentEmp10. What type of contract are you employed on?,currentEmp11. What is the duration of your current contract? (in years),currentEmp13[1]. In which disciplines do you work (select as many as apply) [Accounting & Finance],currentEmp13[2]. In which disciplines do you work (select as many as apply) [Aeronautical & Manufacturing Engineering],currentEmp13[3]. In which disciplines do you work (select as many as apply) [Agriculture & Forestry],currentEmp13[4]. In which disciplines do you work (select as many as apply) [American Studies],currentEmp13[5]. In which disciplines do you work (select as many as apply) [Anatomy & Physiology],currentEmp13[6]. In which disciplines do you work (select as many as apply) [Anthropology],currentEmp13[7]. In which disciplines do you work (select as many as apply) [Architecture],currentEmp13[8]. In which disciplines do you work (select as many as apply) [Art & Design],currentEmp13[9]. In which disciplines do you work (select as many as apply) [Biological Sciences],currentEmp13[10]. In which disciplines do you work (select as many as apply) [Business & Management Studies],currentEmp13[11]. In which disciplines do you work (select as many as apply) [Chemical Engineering],currentEmp13[12]. In which disciplines do you work (select as many as apply) [Chemistry],currentEmp13[13]. In which disciplines do you work (select as many as apply) [Civil Engineering],currentEmp13[14]. In which disciplines do you work (select as many as apply) [Classics & Ancient History],currentEmp13[15]. In which disciplines do you work (select as many as apply) [Communication & Media Studies],currentEmp13[16]. In which disciplines do you work (select as many as apply) [Complementary Medicine],currentEmp13[17]. In which disciplines do you work (select as many as apply) [Computer Science],currentEmp13[18]. In which disciplines do you work (select as many as apply) [Counselling],currentEmp13[19]. In which disciplines do you work (select as many as apply) [Criminology],currentEmp13[20]. In which disciplines do you work (select as many as apply) [Dentistry],currentEmp13[21]. In which disciplines do you work (select as many as apply) [East & South Asian Studies],currentEmp13[22]. In which disciplines do you work (select as many as apply) [Economics],currentEmp13[23]. In which disciplines do you work (select as many as apply) [Education],currentEmp13[24]. In which disciplines do you work (select as many as apply) [Electrical & Electronic Engineering],currentEmp13[25]. In which disciplines do you work (select as many as apply) [English],currentEmp13[26]. In which disciplines do you work (select as many as apply) [Fashion],currentEmp13[27]. In which disciplines do you work (select as many as apply) [Food Science],currentEmp13[28]. In which disciplines do you work (select as many as apply) [French],currentEmp13[29]. In which disciplines do you work (select as many as apply) [Geography & Environmental Sciences],currentEmp13[30]. In which disciplines do you work (select as many as apply) [Geology],currentEmp13[31]. In which disciplines do you work (select as many as apply) [General Engineering],currentEmp13[32]. In which disciplines do you work (select as many as apply) [German],currentEmp13[33]. In which disciplines do you work (select as many as apply) [History],"currentEmp13[34]. In which disciplines do you work (select as many as apply) [History of Art, Architecture & Design]","currentEmp13[35]. In which disciplines do you work (select as many as apply) [Hospitality, Leisure, Recreation & Tourism]",currentEmp13[36]. In which disciplines do you work (select as many as apply) [Iberian Languages/Hispanic Studies],currentEmp13[37]. In which disciplines do you work (select as many as apply) [Land & Property Management],currentEmp13[38]. In which disciplines do you work (select as many as apply) [Law],currentEmp13[39]. In which disciplines do you work (select as many as apply) [Librarianship & Information Management],currentEmp13[40]. In which disciplines do you work (select as many as apply) [Linguistics],currentEmp13[41]. In which disciplines do you work (select as many as apply) [Marketing],currentEmp13[42]. In which disciplines do you work (select as many as apply) [Materials Technology],currentEmp13[43]. In which disciplines do you work (select as many as apply) [Mathematics],currentEmp13[44]. In which disciplines do you work (select as many as apply) [Mechanical Engineering],currentEmp13[45]. In which disciplines do you work (select as many as apply) [Medicine],currentEmp13[46]. In which disciplines do you work (select as many as apply) [Middle Eastern and African Studies],currentEmp13[47]. In which disciplines do you work (select as many as apply) [Music],currentEmp13[48]. In which disciplines do you work (select as many as apply) [Nursing],currentEmp13[49]. In which disciplines do you work (select as many as apply) [Ophthalmics],currentEmp13[50]. In which disciplines do you work (select as many as apply) [Pharmacology & Pharmacy],currentEmp13[51]. In which disciplines do you work (select as many as apply) [Philosophy],currentEmp13[52]. In which disciplines do you work (select as many as apply) [Physics and Astronomy],currentEmp13[53]. In which disciplines do you work (select as many as apply) [Physiotherapy],currentEmp13[54]. In which disciplines do you work (select as many as apply) [Politics],currentEmp13[55]. In which disciplines do you work (select as many as apply) [Psychology],currentEmp13[56]. In which disciplines do you work (select as many as apply) [Robotics],currentEmp13[57]. In which disciplines do you work (select as many as apply) [Russian & East European Languages],currentEmp13[58]. In which disciplines do you work (select as many as apply) [Social Policy],currentEmp13[59]. In which disciplines do you work (select as many as apply) [Social Work],currentEmp13[60]. In which disciplines do you work (select as many as apply) [Sociology],currentEmp13[61]. In which disciplines do you work (select as many as apply) [Sports Science],currentEmp13[62]. In which disciplines do you work (select as many as apply) [Theology & Religious Studies],currentEmp13[63]. In which disciplines do you work (select as many as apply) [Town & Country Planning and Landscape Design],currentEmp13[64]. In which disciplines do you work (select as many as apply) [Veterinary Medicine],currentEmp13[65]. In which disciplines do you work (select as many as apply) [Youth Work],paper1. Has your software contributed to research that has been published in a journal or at a conference?,"paper2. In general, when your software contributes to a paper, are you acknowledged in that paper?",paper3. Are you generally named as the main author of the paper?,paper4. Are you generally named as a co-author of the paper?,paper5. Are you generally acknowledged in the main text of the paper?,conf1can. Have you ever presented your software work at a conference or workshop?,proj1can. How many software projects are you currently involved in?,stability1. What is the bus factor of your most important software project? (the bus factor is the number of team members who if run over by a bus would put the project in jeopardy so 1 means the project is dependent on a single person),stability2. Is there a technical hand-over plan for your most important software project?,"proj4can[1]. In general, what sort of testing do you conduct on your software? (check all that apply) [No formal testing]","proj4can[2]. In general, what sort of testing do you conduct on your software? (check all that apply) [Developers conduct testing]","proj4can[3]. In general, what sort of testing do you conduct on your software? (check all that apply) [test engineers conduct testing]","proj4can[4]. In general, what sort of testing do you conduct on your software? (check all that apply) [Users conduct testing]",open01can. Have you ever released your software under an open-source licence?,open1can[SQ001]. How often do you release the software projects you've worked on under an open-source licence? [],open03can. Have you ever used a Digital Object Identifier (DOI) to identify your software?,open3can[SQ001]. How often do you associate your software with a Digital Object Identifier (DOI)? [],train1. Have you ever trained researchers in computational techniques?,"train2. On average, how many times a year do you take part in providing training?","train3. What training programs are you involved with (comma separated list) (For example, Software Carpentry, local university training, etc.)",likert1[perfCheck4]. [Do you receive sufficient information on the purpose of your work?],likert1[perfCheck7]. [Do your colleagues inform you about how well you are doing your work?],"likert1[perfCheck3]. [In your work, do you have access to sufficient data and information?]",likert1[perfCheck2]. [Does your work give you the opportunity to check on how well you are doing your work?],likert1[perfCheck6]. [Does your supervisor/line manager inform you about how well you are doing your work?],likert1[perfCheck1]. [Do you receive sufficient information on the results of your work?],likert1[perfCheck5]. [Does your work provide you with direct feedback on how well you are doing your work?],likert2[progRSE4]. [My current position is an integral part of my career plan],likert2[progRSE1]. [It is likely that I will gain a promotion within my current group],likert2[progRSE3]. [There are many opportunities within my chosen career plan],likert2[progRSE2]. [The process I have to complete to gain a promotion is clear and understandable],likert2[progRSE5]. [It is likely that my next position will be an RSE role],likert3[turnOver4]. [How often do you dream about getting another job that will better suit your needs?],likert3[turnOver2]. [How often do you look forward to another day at work?],likert4[affRec3]. [I am satisfied with the recognition I receive from my supervisor/line manager for doing my job],"likert4[percEmp4]. [Given my qualifications and experience, getting a new job would not be very hard at all]",likert4[affSat2]. [Most days I am enthusiastic about my job],likert4[percEmp1]. [It would not be very difficult for me to get an equivalent job in a different organisation],likert4[percEmp3]. [My experience is in demand on the labour market],likert4[affSat1]. [I find real enjoyment in my job],likert4[affRec1]. [I am satisfied with my supervisor/line manager's confidence in me],likert4[percEmp2]. [I can think of a number of organisations that would probably offer me a job],"likert5[satisgen1]. [In general, how satisfied are you with [Your current position]]","likert5[satisgen2]. [In general, how satisfied are you with [Your career]]",socio2. Please select your gender,socio3. Please select your age,socio4. Please select the range of your salary,ukrse1. Are you a member of the NL-RSE Association? (Members are people who have signed up to the NL-RSE mailing list),ukrse2[1]. How do you meet other RSEs? [UK RSE Association / Conference],ukrse2[2]. How do you meet other RSEs? [NL-RSE Association],ukrse2[3]. How do you meet other RSEs? [Local group/network],ukrse2[4]. How do you meet other RSEs? [N/A],interviewtime. Total time,groupTime672. Group time: Questions about you,groupTime673. Group time: Your current employment,groupTime674. Group time: Your working practices,groupTime675. Group time: Your perception of your current position,groupTime676. Group time: Demographic questions,groupTime677. Group time: Final questions about you,[OTHER_RAW]. edu2[other]. In which subject is your highest academic qualification? [Other],[OTHER_RAW]. currentEmp1[other]. What type of organisation do you work for? [Other],[OTHER_RAW]. currentEmp10[other]. What type of contract are you employed on? [Other],[OTHER_RAW]. currentEmp13[other]. In which disciplines do you work (select as many as apply) [Other]
55,75,2017-12-12 15:52:10,6.0,en,2017-12-12 15:45:52,2017-12-12 15:52:10,,Netherlands,WO (Wetenschappelijk onderwijs) Master,Anthropology,Yes,1,Yes,8.0,7,4,2,2,3,University / University Medical Center / Applied University (HBO),Leiden University,,,PhD candidate,,Full time,Fixed term,4.0,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,,,Yes,1.0,1,No,No,Yes,No,Yes,Yes,10 (All my time),No,,No,,,Always,Always,Always,Always,Very Often,Always,Always,Strongly Agree,Disagree,Disagree,Disagree,Neither agree or disagree,Never,Sometimes,Strongly Agree,Agree,Strongly Agree,Neither agree or disagree,Agree,Strongly Agree,Strongly Agree,Agree,10 - Completely satisfied,10 - Completely satisfied,Male,25 to 34 years,Less than 27.499 EUR,No,No,No,Yes,No,380.06,67.31,72.55,88.08,117.25,23.58,11.29,,,,
56,76,2017-12-12 17:54:37,6.0,en,2017-12-12 17:42:46,2017-12-12 17:54:37,https://www.esciencecenter.nl/news/netherlands-research-software-engineer-survey-2017,Netherlands,PhD,Food Science,Yes,2,No,0.0,1 (None at all),6,3,1 (None at all),2,Research Institute (Onderzoeksinstituut / Publieke Kennisorganisatie),,Wageningen Research (DLO),,DLO onderzoeker,Food safety researcher,Part time,Permanent,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,,,Yes,2.0,4,Yes,No,Yes,Yes,Yes,No,,No,,No,,,Very Often,Often,Sometimes,Often,Sometimes,Sometimes,Sometimes,Agree,Neither agree or disagree,Neither agree or disagree,Disagree,Disagree,Sometimes,Sometimes,Agree,Neither agree or disagree,Agree,Agree,Agree,Neither agree or disagree,Agree,Agree,7,8,Female,25 to 34 years,Between 33.000 and 38.499 EUR,,No,Yes,No,No,712.23,174.4,91.95,148.61,216.08,41.12,40.07,,,,
58,78,2017-12-12 20:43:00,6.0,en,2017-12-12 20:31:27,2017-12-12 20:43:00,,Netherlands,WO (Wetenschappelijk onderwijs) Master,Mathematics,Yes,5 - Mostly other people,No,3.0,5,2,2,2,2,University / University Medical Center / Applied University (HBO),Utrecht University,,,Scientific Data Engineer,Data Scientist,Full time,Permanent,,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,No,3.0,1,No,No,Yes,No,No,Yes,10 (All my time),No,,Yes,25.0,R programming,Often,Often,Sometimes,Never,Sometimes,Sometimes,Sometimes,Strongly Agree,Neither agree or disagree,Agree,Disagree,Disagree,Sometimes,Never,Agree,Strongly Agree,Strongly Agree,Disagree,Agree,Strongly Agree,Agree,Strongly Agree,7,8,Male,25 to 34 years,Between 50.000 and 54.999 EUR,,No,No,Yes,No,695.14,115.15,119.14,166.87,255.15,26.43,12.4,,,,
59,79,2017-12-13 08:29:24,6.0,en,2017-12-13 08:16:31,2017-12-13 08:29:24,,Netherlands,WO (Wetenschappelijk onderwijs) Master,Robotics,Yes,2,Yes,15.0,6,5,2,1 (None at all),3,Research Institute (Onderzoeksinstituut / Publieke Kennisorganisatie),,KNMI,,Research Advisor,,Full time,Fixed term,3.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,4.0,1,No,Yes,No,No,No,Yes,3,No,,Yes,2.0,"edx, codility",Sometimes,Never,Sometimes,Never,Never,Sometimes,Never,Disagree,Strongly disagree,Strongly disagree,Neither agree or disagree,Neither agree or disagree,Always,Often,Strongly disagree,Agree,Disagree,Strongly disagree,Strongly Agree,Agree,Disagree,Strongly Agree,5,5,Male,35 to 44 years,Between 55.000 and 65.999 EUR,No,No,No,No,Yes,775.25,104.02,113.73,145.73,362.63,28.45,20.69,,,,
60,80,2017-12-13 08:45:46,6.0,en,2017-12-13 08:34:28,2017-12-13 08:45:46,,Netherlands,WO (Wetenschappelijk onderwijs) Master,Computer Science,Yes,5 - Mostly other people,Yes,7.0,6,4,2,1 (None at all),2,University / University Medical Center / Applied University (HBO),Utrecht University,,,Systems Software Engineer,,Part time,Fixed term,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,Yes,2.0,5+,No,No,Yes,Yes,Yes,Yes,9,No,,Yes,2.0,local university training,Very Often,Often,Often,Often,Very Often,Sometimes,Often,Agree,Neither agree or disagree,Agree,Neither agree or disagree,Disagree,Sometimes,Often,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,8,8,Male,25 to 34 years,Between 44.000 and 49.999 EUR,No,No,No,No,Yes,680.01,80.74,82.06,373.99,102.27,31.87,9.08,,,,
62,82,2017-12-13 13:53:18,6.0,en,2017-12-13 13:36:49,2017-12-13 13:53:18,,Netherlands,WO (Wetenschappelijk onderwijs) Master,Geography & Environmental Sciences,Yes,5 - Mostly other people,Yes,21.0,8,2,1 (None at all),1 (None at all),2,University / University Medical Center / Applied University (HBO),Utrecht University,,,Technical support assistant for teaching and research,Scientific software engineer,Part time,Permanent,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,,Yes,2.0,2,No,No,Yes,No,Yes,Yes,10 (All my time),No,,No,,,Always,Often,Always,Often,Often,Very Often,Often,Strongly Agree,Neither agree or disagree,Agree,Disagree,Agree,Never,Sometimes,Agree,Agree,Agree,Disagree,Agree,Strongly Agree,Strongly Agree,Agree,8,8,Male,45 to 54 years,Between 38.500 and 43.999 EUR,Yes,No,No,Yes,No,990.32,128.57,300.1,132.35,231.98,162.49,34.83,,,,
63,83,2017-12-13 14:24:34,6.0,en,2017-12-13 14:06:14,2017-12-13 14:24:34,,Netherlands,WO (Wetenschappelijk onderwijs) Master,Geography & Environmental Sciences,Yes,3,No,17.0,5,5,1 (None at all),1 (None at all),3,Other,,,,Digital Preservation Researcher,,Part time,Permanent,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,,,Yes,4.0,1,No,Yes,Yes,No,No,Yes,10 (All my time),Yes,2,No,,,Always,Often,Often,Very Often,Sometimes,Very Often,Very Often,Neither agree or disagree,Disagree,Neither agree or disagree,Neither agree or disagree,Neither agree or disagree,Sometimes,Sometimes,Agree,Neither agree or disagree,Agree,Disagree,Neither agree or disagree,Strongly Agree,Agree,Agree,8,8,Male,35 to 44 years,Between 44.000 and 49.999 EUR,No,No,No,No,Yes,1103.37,133.78,133.76,228.48,345.9,248.23,13.22,,National Library,,
64,84,2017-12-13 15:17:31,6.0,en,2017-12-13 15:03:48,2017-12-13 15:17:31,,Netherlands,WO (Wetenschappelijk onderwijs) Master,Other,Yes,5 - Mostly other people,Yes,3.0,7,2,2,2,3,University / University Medical Center / Applied University (HBO),Utrecht University,,,Developer ICT,Scientific programmer,Part time,Permanent,,No,No,No,Yes,No,Yes,No,Yes,Yes,No,No,No,No,Yes,Yes,No,Yes,No,No,No,Yes,No,Yes,No,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,No,No,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,Yes,Yes,No,Yes,,Yes,3.0,1,Yes,No,Yes,No,Yes,Yes,9,No,,No,,,Very Often,Very Often,Very Often,Very Often,Very Often,Often,Very Often,Neither agree or disagree,Neither agree or disagree,Neither agree or disagree,Disagree,Neither agree or disagree,Very Often,Often,Agree,Strongly Agree,Agree,Neither agree or disagree,Agree,Agree,Strongly Agree,Strongly Agree,7,6,Male,25 to 34 years,Between 38.500 and 43.999 EUR,Yes,No,No,Yes,No,825.61,131.2,209.39,112.57,167.52,184.72,20.21,Artificial Intelligence,,,humanities
66,86,2017-12-14 09:08:17,6.0,en,2017-12-14 09:00:38,2017-12-14 09:08:17,https://softwaresaved.limequery.com/776594?lang=en,Netherlands,WO (Wetenschappelijk onderwijs) Master,Computer Science,Yes,4,Yes,20.0,6,4,3,2,3,University / University Medical Center / Applied University (HBO),"LUMC, Leids Universitair Medisch Centrum",,,System Developer,,Full time,Fixed term,1.0,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,,Yes,5.0,3,No,No,Yes,No,No,Yes,10 (All my time),Yes,3,Yes,3.0,"Seminars, local",Very Often,Sometimes,Often,Sometimes,Sometimes,Sometimes,Sometimes,Agree,Neither agree or disagree,Neither agree or disagree,Disagree,Neither agree or disagree,Sometimes,Never,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,9,8,Male,35 to 44 years,Between 50.000 and 54.999 EUR,No,No,No,Yes,No,461.24,83.98,98.41,116.01,121.35,15.9,25.59,,,,
67,87,2017-12-14 14:09:44,6.0,en,2017-12-14 13:59:43,2017-12-14 14:09:44,,Netherlands,PhD,History,Yes,4,No,25.0,3,3,3,1 (None at all),2,Research Institute (Onderzoeksinstituut / Publieke Kennisorganisatie),,Huygens ING,,ICT project manager/ consultant,Digital Historian,Part time,Permanent,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,Yes,5.0,1,No,Yes,Yes,No,Yes,Yes,7,No,,Yes,2.0,incidental university training; local research institute training,Always,Very Often,Very Often,Sometimes,Sometimes,Very Often,Often,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Agree,Very Often,Often,Strongly disagree,Strongly disagree,Neither agree or disagree,Strongly disagree,Disagree,Agree,Strongly disagree,Strongly disagree,7,4,Male,55 to 64 years,Between 33.000 and 38.499 EUR,No,No,No,Yes,No,603.86,111.43,115.75,144.44,187.07,23.68,21.49,,,,
70,90,2017-12-18 10:44:10,6.0,en,2017-12-18 10:11:29,2017-12-18 10:44:10,https://www.esciencecenter.nl/news/netherlands-research-software-engineer-survey-2017?platform=hootsuite,Netherlands,PhD,Chemistry,Yes,3,Yes,32.0,3,3,8,5,3,University / University Medical Center / Applied University (HBO),Maastrict University,,,Universitair Docent,,Full time,Permanent,,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,,,Yes,20.0,1,Yes,No,Yes,No,Yes,Yes,10 (All my time),Yes,8,Yes,2.0,"local university training, training of new contributors via projects",Always,Always,Sometimes,Sometimes,Always,Often,Very Often,Strongly Agree,Agree,Strongly disagree,Neither agree or disagree,Disagree,Sometimes,Sometimes,Agree,Agree,Strongly Agree,Neither agree or disagree,Agree,Agree,Neither agree or disagree,Neither agree or disagree,8,7,Prefer not to say,35 to 44 years,Prefer not to say,No,No,No,No,Yes,1963.34,117.85,189.42,118.37,1498.69,22.12,16.89,,,,
72,92,2017-12-20 13:51:42,6.0,en,2017-12-20 13:42:58,2017-12-20 13:51:42,https://www.linkedin.com/pulse/survey-research-software-engineering-netherlands-ben-van-werkhoven/?trackingId=vcWNtK8pEaXfoYwv%2BrNWYA%3D%3D,Netherlands,HBO (Hoger beroepsonderwijs) Master,Electrical & Electronic Engineering,Yes,5 - Mostly other people,Yes,25.0,6,1 (None at all),4,1 (None at all),1 (None at all),Research Institute (Onderzoeksinstituut / Publieke Kennisorganisatie),,AMOLF,,Head Software Engineering,,Full time,Permanent,,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,Yes,5.0,2,No,No,Yes,No,Yes,No,,No,,No,,,Very Often,Sometimes,Often,Often,Never,Sometimes,Sometimes,Disagree,Strongly disagree,Disagree,Strongly Agree,Neither agree or disagree,Often,Sometimes,Disagree,Agree,Agree,Disagree,Neither agree or disagree,Agree,Agree,Neither agree or disagree,5,7,Male,45 to 54 years,Between 55.000 and 65.999 EUR,Yes,No,No,Yes,No,526.8,133.55,94.5,98.03,154.35,21.88,24.49,,,,
76,96,2017-12-21 15:16:21,6.0,en,2017-12-21 15:03:11,2017-12-21 15:16:21,https://www.esciencecenter.nl/news/netherlands-research-software-engineer-survey-2017?platform=hootsuite,Netherlands,PhD,Computer Science,Yes,1,No,30.0,4,4,1 (None at all),1 (None at all),2,Research Institute (Onderzoeksinstituut / Publieke Kennisorganisatie),,Netherlands eScience Center,,escience research  engineer,,Part time,Fixed term,2.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,,,No,1.0,5+,No,No,Yes,No,No,Yes,3,Yes,3,Yes,0.0,Coursera courses,Often,Often,Often,Often,Often,Often,Often,Strongly Agree,Neither agree or disagree,Neither agree or disagree,Neither agree or disagree,Agree,Never,Sometimes,Agree,Neither agree or disagree,Agree,Neither agree or disagree,Strongly Agree,Agree,Agree,Neither agree or disagree,8,8,Male,45 to 54 years,Between 44.000 and 49.999 EUR,Yes,No,No,Yes,No,791.89,197.95,141.94,194.15,175.71,66.63,15.51,,,,
77,97,2017-12-21 17:31:24,6.0,en,2017-12-21 17:21:26,2017-12-21 17:31:24,,Netherlands,WO (Wetenschappelijk onderwijs) Master,Computer Science,Yes,3,Yes,35.0,8,3,1 (None at all),2,1 (None at all),University / University Medical Center / Applied University (HBO),VU University Amsterdam,,,technicus O&O,scientific programmer,Full time,Permanent,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,,Yes,3.0,2,No,No,Yes,No,No,Yes,10 (All my time),No,,No,,,Often,Often,Very Often,Often,Often,Often,Sometimes,Strongly Agree,Strongly disagree,Neither agree or disagree,Neither agree or disagree,Neither agree or disagree,Never,Sometimes,Agree,Neither agree or disagree,Strongly Agree,Neither agree or disagree,Neither agree or disagree,Strongly Agree,Agree,Neither agree or disagree,9,9,Male,55 to 64 years,Between 55.000 and 65.999 EUR,Yes,No,No,Yes,No,601.86,119.71,102.58,158.56,178.76,23.54,18.71,,,,
78,98,2017-12-21 21:15:53,6.0,en,2017-12-21 21:10:06,2017-12-21 21:15:53,,Netherlands,PhD,Computer Science,Yes,5 - Mostly other people,Yes,6.0,2,2,8,1 (None at all),1 (None at all),University / University Medical Center / Applied University (HBO),"UMCG, Universitair Medisch Centrum Groningen",,,Professor,Head of center,Full time,Permanent,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,,,Yes,50.0,5+,Yes,No,Yes,No,Yes,Yes,10 (All my time),No,,Yes,2.0,"local university training, international consortia",Always,Sometimes,Often,Sometimes,Sometimes,Often,Often,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly disagree,Sometimes,Often,Neither agree or disagree,Strongly Agree,Agree,Disagree,Strongly Agree,Agree,Neither agree or disagree,Neither agree or disagree,8,8,Male,35 to 44 years,Between 55.000 and 65.999 EUR,No,No,Yes,Yes,No,348.79,62.15,75.38,60.93,104.89,30.13,15.31,,,,bioinformatics
